EmployeeID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,YearsInRole,MonthsInCurrentRole,PercentSalaryHike,NumCompaniesWorked,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,TrainingTimesLastYear,PromotionInLast5Years,Gender,MaritalStatus,EducationField,Attrition
1092,27,Operations,Manager,15757,11,19,47,24,7,2,2,4,4,2,0,Female,Divorced,Life Sciences,1
1093,22,Finance,Manager,10447,23,1,20,0,2,23,1,1,3,0,1,Female,Single,Technical,0
1094,27,Sales,Analyst,15446,4,10,18,18,1,24,3,4,3,1,1,Female,Single,Life Sciences,0
1095,50,Operations,Analyst,7430,19,6,24,22,1,22,4,1,2,0,1,Female,Divorced,Medical,1
1096,55,IT,Manager,6902,38,5,46,0,4,14,2,1,3,1,0,Female,Single,Life Sciences,1
1097,30,IT,Specialist,17517,38,9,21,11,9,11,1,2,2,0,1,Female,Divorced,Medical,0
1098,48,Sales,Manager,2007,12,4,10,22,6,23,2,3,2,1,0,Female,Divorced,Technical,0
1099,64,Finance,Analyst,2936,11,10,32,17,7,11,2,2,4,3,0,Male,Divorced,Medical,0
1100,53,Operations,Manager,13118,12,0,31,18,9,17,1,3,2,3,0,Female,Married,Other,0
1101,62,HR,Manager,10250,9,1,20,16,7,4,3,4,4,3,1,Male,Single,Other,1
1102,41,Sales,Specialist,17622,32,0,38,25,7,13,3,3,4,3,0,Male,Single,Life Sciences,0
1103,32,Finance,Executive,8854,39,18,19,12,9,7,2,4,4,0,1,Female,Divorced,Technical,0
1104,46,HR,Analyst,12794,15,1,7,16,2,16,1,1,3,1,1,Female,Single,Technical,0
1105,25,IT,Specialist,15340,34,19,41,15,1,1,3,4,4,3,0,Female,Divorced,Life Sciences,0
1106,22,IT,Manager,5899,2,3,36,11,3,13,2,4,2,0,1,Female,Single,Other,0
1107,46,HR,Manager,6537,4,11,8,12,0,1,4,1,3,1,0,Female,Divorced,Medical,0
1108,64,Sales,Executive,17348,25,19,24,20,2,11,1,4,2,0,0,Male,Divorced,Life Sciences,1
1109,21,IT,Analyst,5215,10,17,24,22,8,6,4,4,3,5,1,Male,Married,Medical,0
1110,29,Operations,Analyst,16377,6,0,32,21,6,20,4,1,2,3,0,Female,Divorced,Medical,0
1111,62,HR,Engineer,9337,9,0,1,22,6,3,2,1,1,2,0,Female,Married,Technical,0
1112,19,HR,Analyst,2801,33,13,18,19,0,12,1,1,1,0,0,Female,Single,Other,0
1113,44,IT,Executive,8870,2,3,45,19,6,5,3,3,1,3,1,Female,Single,Medical,0
1114,48,Sales,Engineer,7911,7,4,19,22,9,9,3,1,2,4,1,Male,Married,Other,0
1115,53,Operations,Engineer,7865,30,10,41,21,6,26,2,1,3,1,1,Male,Single,Technical,0
1116,53,Sales,Manager,16949,10,12,40,24,3,26,3,4,4,5,0,Male,Married,Life Sciences,0
1117,43,Finance,Manager,2192,6,15,41,14,6,12,3,2,4,3,0,Female,Single,Life Sciences,0
1118,60,Finance,Analyst,2978,1,12,28,19,7,28,4,2,2,4,1,Female,Married,Technical,0
1119,44,IT,Engineer,7896,5,1,5,13,2,27,4,3,2,0,1,Female,Married,Technical,0
1120,22,IT,Manager,9948,31,15,16,11,9,10,1,3,2,0,1,Male,Divorced,Medical,0
1121,37,IT,Executive,12122,19,5,59,13,1,19,4,2,2,4,1,Male,Single,Technical,0
1122,28,Finance,Manager,18325,33,13,24,21,6,5,3,2,4,5,1,Male,Divorced,Life Sciences,0
1123,27,Sales,Manager,11573,15,0,37,17,4,26,1,1,3,4,0,Female,Married,Other,0
1124,57,Sales,Engineer,4146,24,16,3,14,4,5,1,4,4,1,1,Male,Divorced,Other,0
1125,55,IT,Engineer,6709,11,10,29,14,4,9,2,1,2,0,0,Female,Married,Other,0
1126,23,Operations,Specialist,8033,6,18,19,22,6,27,4,3,1,4,0,Male,Single,Other,0
1127,25,Sales,Executive,8711,38,2,2,21,8,28,1,2,4,2,0,Female,Single,Technical,0
1128,40,Finance,Engineer,11427,16,10,22,21,7,26,3,3,1,2,0,Female,Single,Technical,0
1129,64,HR,Analyst,13427,10,4,50,19,5,27,1,1,1,4,1,Female,Married,Other,0
1130,43,HR,Executive,10816,5,16,17,12,6,20,1,3,2,1,0,Female,Divorced,Technical,0
1131,63,HR,Executive,13677,22,6,25,22,8,17,2,3,4,0,1,Male,Single,Medical,0
1132,60,Operations,Engineer,12346,26,9,55,17,5,10,3,4,3,2,0,Male,Married,Technical,0
1133,29,IT,Executive,9433,5,10,35,15,0,21,3,3,4,4,1,Male,Divorced,Medical,1
1134,43,Finance,Engineer,6976,37,2,7,11,3,1,4,1,3,4,1,Female,Married,Medical,0
1135,30,Operations,Manager,15353,1,19,16,11,7,22,3,4,3,3,0,Male,Married,Technical,0
1136,57,Finance,Specialist,9428,21,9,30,18,6,28,1,3,2,4,1,Female,Single,Other,0
1137,35,Finance,Manager,3580,19,9,36,22,2,16,3,1,3,1,0,Male,Married,Medical,0
1138,42,IT,Engineer,7589,24,13,44,16,9,26,3,2,4,2,1,Male,Married,Technical,0
1139,50,HR,Engineer,9297,14,11,56,19,2,26,1,4,4,3,0,Female,Divorced,Life Sciences,1
1140,64,IT,Manager,18745,28,14,32,18,2,15,2,3,1,2,0,Female,Single,Other,0
1141,57,Operations,Analyst,9846,7,9,26,23,0,23,4,3,3,2,1,Female,Married,Life Sciences,0
1142,60,Operations,Analyst,2404,36,9,44,25,9,17,4,4,2,1,1,Male,Married,Medical,1
1143,29,Operations,Analyst,19153,32,18,3,15,0,26,2,1,2,4,0,Female,Divorced,Life Sciences,0
1144,61,IT,Engineer,18288,21,0,21,24,5,20,1,3,4,1,0,Male,Married,Technical,0
1145,53,Finance,Executive,11474,4,9,25,14,0,25,4,1,3,4,1,Male,Married,Other,0
1146,21,Finance,Engineer,2684,38,1,31,21,4,13,2,4,2,3,0,Male,Married,Medical,0
1147,22,Sales,Executive,3225,17,16,23,0,3,1,2,3,3,1,0,Female,Married,Technical,0
1148,54,Operations,Manager,12880,37,6,45,21,4,25,2,2,3,1,0,Male,Married,Other,0
1149,25,Finance,Specialist,14557,36,6,34,15,6,8,4,2,1,5,1,Female,Divorced,Medical,0
1150,59,Sales,Executive,7106,29,19,36,15,5,5,4,2,2,0,0,Female,Married,Medical,1
1151,45,Finance,Analyst,5456,30,8,31,12,8,6,4,4,1,1,0,Male,Married,Medical,1
1152,48,Operations,Engineer,18055,9,1,6,12,5,23,4,3,2,5,1,Male,Married,Medical,0
1153,26,HR,Manager,17581,14,13,32,25,8,20,3,4,3,0,0,Male,Married,Life Sciences,1
1154,46,Operations,Analyst,1921,17,16,30,24,3,14,2,3,2,4,0,Male,Single,Life Sciences,0
1155,31,IT,Manager,7040,22,0,54,12,0,22,3,2,4,4,0,Female,Single,Life Sciences,0
1156,57,Finance,Specialist,17788,32,8,11,12,0,23,2,2,3,4,0,Female,Single,Medical,0
1157,58,Finance,Engineer,17466,15,19,10,16,9,11,4,1,2,5,1,Female,Single,Life Sciences,0
1158,39,IT,Engineer,17382,37,18,23,19,6,6,4,4,1,5,0,Female,Divorced,Other,0
1159,28,IT,Specialist,6175,34,3,7,20,2,11,3,4,1,0,0,Female,Single,Medical,0
1160,40,HR,Engineer,10582,33,7,31,11,1,13,1,1,3,4,0,Female,Divorced,Other,0
1161,18,Finance,Executive,14509,27,12,56,19,5,12,4,2,1,2,0,Female,Single,Other,0
1162,63,Finance,Manager,8248,1,3,37,22,5,22,1,2,3,1,0,Female,Divorced,Life Sciences,1
1163,54,HR,Analyst,7603,29,8,59,19,6,2,2,4,3,5,1,Female,Single,Medical,0
1164,38,Sales,Specialist,19357,12,8,21,11,4,21,3,3,3,5,1,Male,Married,Life Sciences,0
1165,43,HR,Executive,12848,15,17,33,12,7,3,1,2,2,5,0,Male,Single,Life Sciences,0
1166,63,Operations,Analyst,11282,4,11,18,19,6,23,1,1,3,0,0,Female,Single,Life Sciences,0
1167,53,Finance,Analyst,7382,27,9,51,21,1,4,4,1,1,4,1,Female,Single,Medical,0
1168,40,IT,Specialist,7298,38,10,19,16,0,17,1,1,4,2,1,Male,Married,Medical,0
1169,18,Operations,Executive,11127,19,6,55,12,8,28,1,4,2,1,1,Male,Divorced,Life Sciences,0
1170,57,Finance,Analyst,9915,23,8,13,16,4,28,2,4,1,1,0,Male,Divorced,Other,1
1171,32,HR,Analyst,13966,26,5,32,18,4,22,3,4,3,4,0,Female,Married,Other,0
1172,38,Operations,Executive,11346,29,18,9,20,9,6,4,4,3,2,0,Male,Single,Medical,0
1173,64,Finance,Engineer,14220,26,15,15,19,3,7,4,1,4,0,0,Male,Single,Technical,1
1174,26,Sales,Analyst,10645,25,14,3,21,1,15,1,1,1,5,0,Male,Single,Life Sciences,0
1175,26,Sales,Manager,6024,6,6,26,24,4,11,2,4,2,5,0,Male,Divorced,Life Sciences,0
1176,27,IT,Executive,8059,37,15,27,20,1,24,1,4,1,4,1,Male,Divorced,Technical,0
1177,43,Finance,Analyst,9120,4,4,42,13,6,3,1,1,3,1,1,Female,Married,Medical,0
1178,58,Sales,Specialist,4624,22,15,15,16,8,6,4,4,2,5,0,Male,Married,Other,0
1179,52,HR,Manager,10171,27,0,58,18,8,26,1,4,3,1,0,Female,Divorced,Medical,0
1180,42,Finance,Analyst,13206,33,18,51,23,5,2,1,4,3,1,0,Male,Single,Other,0
1181,43,HR,Manager,19237,14,4,32,17,0,29,2,4,1,4,1,Male,Single,Other,0
1182,28,HR,Manager,13570,31,6,47,17,5,14,4,2,4,3,1,Male,Single,Medical,0
1183,55,Sales,Engineer,9634,25,18,18,18,4,9,3,4,3,3,1,Male,Single,Life Sciences,0
1184,19,Finance,Manager,2424,30,4,20,23,3,18,2,1,1,3,1,Male,Married,Life Sciences,0
1185,24,Operations,Engineer,7006,18,16,21,14,5,19,2,1,2,2,0,Female,Married,Life Sciences,0
1186,35,Sales,Executive,15150,8,7,8,23,5,12,2,1,4,4,1,Female,Divorced,Other,0
1187,44,Sales,Engineer,3895,28,0,8,14,5,13,4,1,3,1,1,Female,Married,Life Sciences,0
1188,51,Finance,Specialist,16810,38,1,8,12,1,26,1,4,3,5,0,Female,Single,Other,0
1189,44,Finance,Analyst,9726,3,14,26,14,6,12,3,2,2,2,0,Female,Divorced,Life Sciences,0
1190,34,HR,Executive,13281,2,19,16,25,3,12,4,3,1,3,0,Female,Married,Medical,0
1191,60,Finance,Executive,7015,28,17,43,17,8,18,1,3,3,0,1,Female,Married,Technical,0
1192,61,HR,Specialist,4865,10,10,56,21,9,9,2,3,2,2,0,Male,Married,Other,0
1193,41,Sales,Engineer,18472,32,9,44,14,1,17,4,3,3,2,1,Female,Married,Medical,0
1194,42,IT,Analyst,12910,37,3,7,13,4,21,1,1,1,4,1,Male,Married,Other,0
1195,24,Operations,Engineer,10595,10,4,15,17,3,16,3,4,4,5,1,Male,Single,Other,0
1196,23,Sales,Manager,11861,26,3,17,16,8,17,3,4,1,2,1,Female,Single,Medical,0
1197,41,Finance,Engineer,10031,32,12,58,24,3,21,1,3,1,5,0,Male,Single,Life Sciences,0
1198,50,Operations,Executive,5770,20,12,32,23,7,24,4,3,1,4,0,Male,Married,Other,0
1199,46,IT,Analyst,11406,38,17,0,23,7,8,2,2,2,0,1,Female,Divorced,Technical,0
1200,60,IT,Engineer,18440,30,1,11,15,5,11,1,2,3,1,0,Male,Single,Technical,1
1201,39,HR,Analyst,12779,37,15,5,14,5,24,2,2,4,1,1,Female,Single,Medical,0
1202,43,Operations,Analyst,6952,1,0,40,23,7,2,3,1,2,3,1,Male,Married,Technical,0
1203,45,HR,Manager,7977,26,18,54,14,9,8,1,4,1,3,0,Female,Divorced,Medical,0
1204,38,Sales,Manager,18900,35,8,4,22,8,12,3,1,4,0,0,Male,Single,Medical,0
1205,24,Operations,Executive,7970,10,2,58,19,4,21,2,1,1,1,1,Female,Single,Other,0
1206,34,Sales,Specialist,3562,17,6,15,11,0,1,2,4,1,3,0,Male,Divorced,Medical,0
1207,37,HR,Analyst,10530,0,9,17,22,0,23,1,2,1,5,1,Female,Married,Medical,0
1208,58,Operations,Specialist,3313,34,0,48,24,1,13,1,4,4,2,0,Male,Divorced,Life Sciences,0
1209,37,HR,Executive,13171,34,9,17,13,9,22,1,3,3,4,1,Male,Married,Other,0
1210,39,Operations,Analyst,15808,30,8,0,17,9,21,3,2,1,3,1,Female,Single,Technical,0
1211,45,HR,Analyst,3813,27,14,18,17,4,17,2,4,3,0,0,Male,Divorced,Life Sciences,0
1212,57,IT,Specialist,11206,38,14,53,20,3,14,2,1,4,1,0,Female,Divorced,Life Sciences,0
1213,24,HR,Engineer,19115,0,2,7,0,0,14,3,4,4,0,1,Male,Single,Other,0
1214,18,IT,Manager,11337,24,4,2,11,3,16,1,2,1,4,0,Male,Single,Other,0
1215,49,HR,Engineer,7331,37,8,57,14,3,17,4,3,3,4,0,Female,Married,Life Sciences,0
1216,30,Operations,Specialist,5556,19,8,24,18,9,6,1,1,3,0,1,Male,Single,Other,0
1217,47,Operations,Manager,1805,2,6,57,19,3,26,4,3,1,3,1,Female,Single,Other,0
1218,40,Operations,Engineer,15847,1,11,4,20,0,28,4,3,2,3,0,Male,Divorced,Medical,0
1219,36,Finance,Manager,3189,17,8,54,25,8,7,3,1,2,1,0,Male,Married,Other,0
1220,49,Sales,Analyst,5417,9,5,39,21,2,26,2,4,4,5,1,Male,Single,Medical,0
1221,47,Operations,Engineer,4436,4,1,18,22,3,26,2,4,4,1,1,Male,Divorced,Life Sciences,0
1222,46,IT,Manager,5362,8,8,17,20,4,1,2,3,2,2,1,Female,Single,Life Sciences,0
1223,62,Operations,Manager,16006,1,16,49,25,6,25,2,4,2,5,1,Female,Single,Technical,0
1224,46,Finance,Manager,15818,33,0,52,16,5,15,3,2,2,2,1,Male,Single,Other,1
1225,47,IT,Engineer,16800,37,18,30,19,4,20,4,3,1,1,1,Male,Single,Life Sciences,0
1226,33,Finance,Executive,7149,30,5,32,14,7,21,2,3,1,5,1,Female,Married,Medical,0
1227,57,IT,Engineer,19703,9,4,46,0,0,18,4,3,1,5,1,Male,Divorced,Life Sciences,0
1228,36,HR,Specialist,17174,11,1,17,24,6,28,3,2,1,2,0,Female,Divorced,Other,1
1229,35,Sales,Engineer,19226,35,8,56,25,5,26,1,3,1,0,0,Male,Single,Technical,1
1230,18,Sales,Manager,7060,20,13,38,24,4,13,3,4,1,3,0,Male,Divorced,Technical,0
1231,31,Finance,Analyst,16951,5,3,15,15,6,24,2,4,4,5,1,Female,Single,Life Sciences,1
1232,64,Sales,Engineer,2579,2,3,15,21,2,2,1,4,3,5,0,Male,Divorced,Technical,0
1233,19,Finance,Engineer,15483,9,14,46,17,0,19,3,4,4,2,1,Female,Married,Other,0
1234,45,Finance,Manager,16827,4,7,37,16,8,15,3,3,3,5,0,Female,Married,Other,0
1235,47,Finance,Analyst,14255,25,3,40,11,1,12,4,2,4,2,1,Female,Divorced,Technical,0
1236,55,Sales,Analyst,8735,20,15,6,21,9,15,3,1,4,0,1,Female,Single,Medical,0
1237,21,Finance,Specialist,18697,25,3,13,14,2,25,1,4,1,5,0,Female,Single,Technical,0
1238,18,Sales,Engineer,3531,37,15,42,23,7,18,3,1,1,4,1,Female,Single,Technical,0
1239,25,Finance,Analyst,10014,25,11,52,25,9,14,2,1,3,1,0,Male,Single,Life Sciences,0
1240,46,Operations,Analyst,10595,7,15,47,20,8,6,4,3,3,0,0,Female,Married,Medical,0
1241,56,Finance,Executive,15787,4,18,24,13,2,12,1,4,1,4,0,Female,Single,Technical,1
1242,20,IT,Executive,7411,14,7,31,18,5,20,1,4,4,0,0,Male,Single,Life Sciences,0
1243,49,Finance,Analyst,13195,15,5,37,19,6,23,3,4,3,3,0,Female,Single,Life Sciences,0
1244,27,HR,Specialist,4840,0,9,21,25,0,6,2,1,2,0,0,Male,Single,Life Sciences,0
1245,27,Finance,Analyst,9376,15,4,58,0,6,26,4,4,2,0,0,Female,Married,Other,0
1246,36,IT,Manager,17396,36,17,15,21,3,9,1,4,2,3,0,Female,Divorced,Life Sciences,0
1247,63,IT,Engineer,13935,2,9,51,25,4,25,4,2,3,5,0,Female,Divorced,Life Sciences,0
1248,51,Sales,Specialist,2641,30,9,28,15,7,26,3,3,1,1,1,Male,Single,Other,0
1249,50,Operations,Manager,10781,12,6,15,12,3,4,2,4,1,4,1,Male,Single,Other,0
1250,40,Finance,Specialist,3538,15,17,11,20,3,17,3,4,1,2,0,Female,Divorced,Life Sciences,0
1251,45,Sales,Manager,5770,20,0,16,18,7,2,4,3,3,1,1,Female,Married,Technical,0
1252,49,Operations,Engineer,11546,1,6,36,14,4,16,3,3,3,0,1,Male,Married,Medical,0
1253,24,Finance,Engineer,6183,26,0,26,22,5,24,4,1,2,2,0,Male,Married,Other,0
1254,46,HR,Executive,18378,37,14,24,15,4,14,1,1,3,3,0,Male,Married,Medical,0
1255,25,Finance,Manager,8616,25,3,12,20,0,26,1,1,2,1,1,Female,Married,Other,1
1256,18,IT,Executive,3284,37,19,7,18,6,8,3,3,2,5,0,Male,Married,Life Sciences,0
1257,20,IT,Manager,5286,24,9,55,18,5,14,1,2,1,4,0,Male,Married,Other,0
1258,41,HR,Executive,10690,10,8,4,25,1,2,4,4,3,1,0,Male,Married,Life Sciences,0
1259,40,Sales,Engineer,6928,7,1,11,17,6,16,1,3,1,1,1,Male,Married,Medical,1
1260,25,Operations,Specialist,8181,7,13,40,18,5,4,2,2,1,5,0,Male,Single,Technical,0
1261,64,Finance,Executive,8393,32,15,2,25,4,1,2,3,3,2,1,Male,Married,Life Sciences,0
1262,54,IT,Manager,14161,6,0,34,13,7,23,3,2,3,3,0,Male,Single,Medical,0
1263,20,Sales,Manager,16392,37,1,32,25,4,20,3,3,4,5,0,Female,Divorced,Medical,0
1264,50,HR,Engineer,11143,20,6,56,15,1,27,3,3,2,3,1,Male,Single,Other,0
1265,45,IT,Manager,11443,7,9,21,14,5,14,3,2,4,5,0,Female,Divorced,Life Sciences,0
1266,64,HR,Analyst,11972,20,19,49,14,0,8,4,2,2,1,1,Female,Single,Medical,0
1267,25,Finance,Specialist,14492,19,0,55,13,4,25,4,2,2,3,1,Male,Divorced,Technical,0
1268,51,Operations,Executive,12626,7,12,43,11,5,28,2,2,2,2,0,Female,Single,Other,0
1269,52,IT,Specialist,8369,30,0,8,21,6,25,4,2,1,2,0,Female,Single,Other,0
1270,49,IT,Engineer,9169,28,4,40,15,1,3,1,2,1,4,1,Male,Divorced,Medical,1
1271,41,Finance,Executive,13038,8,15,17,18,0,5,2,2,3,3,1,Female,Married,Life Sciences,0
1272,31,Sales,Executive,11565,14,14,49,21,5,6,3,2,2,4,0,Male,Married,Other,0
1273,49,Operations,Analyst,11671,29,16,28,0,2,22,3,3,2,5,0,Male,Married,Life Sciences,1
1274,63,IT,Engineer,19196,25,15,38,23,4,26,4,2,2,0,0,Male,Married,Medical,0
1275,60,Operations,Manager,4462,9,12,26,16,1,8,2,2,1,2,0,Male,Married,Medical,0
1276,33,IT,Analyst,15351,28,10,35,15,0,6,4,3,3,1,0,Male,Single,Life Sciences,0
1277,21,Operations,Analyst,14479,15,16,44,12,0,6,4,3,1,2,1,Male,Married,Technical,1
1278,54,HR,Specialist,6796,35,16,16,0,3,4,4,1,4,0,1,Male,Single,Other,0
1279,38,IT,Specialist,16245,19,1,55,22,9,7,2,1,4,1,1,Female,Divorced,Medical,0
1280,31,Operations,Specialist,7230,36,12,33,13,1,24,3,2,4,3,1,Male,Married,Technical,1
1281,48,Sales,Analyst,15421,21,13,45,24,0,19,1,2,3,3,0,Female,Married,Technical,1
1282,35,HR,Manager,1626,6,10,2,23,5,7,3,1,4,2,1,Male,Married,Life Sciences,0
1283,24,HR,Executive,7102,22,9,4,18,3,3,2,1,3,1,0,Male,Married,Life Sciences,1
1284,27,Sales,Specialist,19075,39,2,13,24,9,8,3,4,1,5,0,Male,Single,Life Sciences,1
1285,24,Operations,Manager,14081,28,16,2,11,6,1,3,4,1,1,0,Female,Single,Technical,0
1286,50,Finance,Engineer,17497,15,14,22,12,5,1,1,2,3,4,0,Female,Single,Other,0
1287,40,Sales,Specialist,19250,37,8,38,11,4,14,3,4,1,0,0,Female,Divorced,Life Sciences,1
1288,38,Operations,Executive,10711,27,9,29,23,9,6,3,1,1,3,1,Female,Single,Other,0
1289,36,Sales,Engineer,16497,37,7,49,11,1,10,3,2,3,2,0,Female,Married,Life Sciences,0
1290,36,Sales,Engineer,8171,30,12,44,19,4,25,4,3,4,1,0,Female,Divorced,Technical,0
1291,53,IT,Executive,13771,13,17,22,20,8,28,2,3,3,3,0,Male,Divorced,Other,0
1292,46,Operations,Specialist,10376,32,4,26,20,8,14,2,1,2,2,1,Male,Married,Other,1
1293,35,Finance,Analyst,4387,8,5,53,17,1,4,1,4,1,3,0,Female,Married,Technical,1
1294,19,IT,Executive,11154,26,16,9,12,6,6,4,3,3,2,0,Female,Married,Other,0
1295,18,Sales,Executive,5586,23,10,24,16,9,16,4,4,1,3,0,Female,Married,Technical,0
1296,64,Sales,Executive,5680,12,19,12,17,3,28,3,3,4,5,1,Female,Single,Technical,1
1297,22,Sales,Engineer,4341,25,15,15,12,2,21,2,4,1,4,0,Female,Divorced,Medical,0
1298,37,Operations,Manager,7540,28,8,40,11,0,28,1,3,3,0,1,Male,Married,Life Sciences,0
1299,28,Operations,Analyst,11804,27,1,33,22,2,1,4,3,4,3,1,Male,Single,Medical,0
1300,59,IT,Specialist,6258,27,4,54,22,8,6,3,2,4,0,0,Male,Married,Technical,0
1301,19,Finance,Specialist,18510,7,0,36,17,8,9,1,2,4,3,1,Male,Single,Technical,0
1302,20,IT,Manager,17734,22,3,21,12,6,15,4,1,2,1,1,Male,Married,Other,0
1303,40,HR,Executive,6514,28,3,16,16,2,12,1,3,3,4,0,Male,Married,Technical,0
1304,29,Sales,Analyst,2875,4,2,22,21,2,3,4,4,3,5,0,Male,Married,Technical,0
1305,37,Sales,Specialist,2681,6,8,53,0,3,11,1,3,4,4,0,Male,Single,Technical,0
1306,22,Sales,Specialist,1990,35,11,35,23,6,15,4,4,1,0,0,Female,Married,Life Sciences,0
1307,54,IT,Executive,5229,26,9,48,24,6,3,4,4,4,1,1,Female,Single,Medical,0
1308,55,IT,Manager,7474,1,1,8,21,1,14,1,3,2,2,1,Male,Single,Medical,0
1309,47,Sales,Analyst,19824,24,10,51,15,4,2,4,4,4,4,0,Male,Divorced,Life Sciences,0
1310,26,IT,Manager,3382,8,9,1,21,6,29,4,1,3,5,0,Male,Single,Life Sciences,0
1311,51,Operations,Manager,4487,26,5,31,21,6,4,4,2,4,1,0,Female,Single,Life Sciences,0
1312,61,Operations,Analyst,7085,0,17,55,25,5,26,1,4,1,1,1,Female,Single,Medical,0
1313,52,IT,Analyst,4659,22,1,49,22,9,19,1,3,3,0,0,Male,Single,Medical,0
1314,39,Sales,Specialist,6030,9,1,52,18,9,12,4,2,1,5,1,Female,Single,Technical,0
1315,61,IT,Specialist,18565,24,9,58,21,7,2,4,1,4,1,1,Male,Divorced,Medical,0
1316,41,IT,Analyst,2573,2,15,21,12,2,17,1,4,3,1,1,Male,Married,Other,0
1317,34,IT,Engineer,15243,5,11,42,23,0,3,3,4,2,2,1,Male,Divorced,Medical,0
1318,27,HR,Specialist,4193,5,0,12,16,2,10,4,2,3,0,0,Male,Divorced,Life Sciences,0
1319,47,Operations,Engineer,11062,1,7,7,22,1,16,3,4,1,0,0,Male,Married,Medical,0
1320,63,Finance,Analyst,5840,17,15,58,15,1,22,1,3,3,5,0,Female,Single,Technical,0
1321,40,Finance,Specialist,3656,22,17,0,17,1,9,4,2,2,1,1,Male,Married,Medical,0
1322,49,HR,Manager,17684,1,12,16,12,4,11,3,2,2,2,1,Male,Single,Life Sciences,0
1323,34,IT,Analyst,9466,11,14,11,12,0,21,1,4,2,3,0,Male,Married,Other,0
1324,34,HR,Executive,4080,21,11,3,13,9,15,3,1,2,4,1,Male,Divorced,Life Sciences,0
1325,31,HR,Engineer,8757,36,7,52,12,3,3,2,1,1,0,1,Female,Single,Other,1
1326,26,Sales,Analyst,3659,19,9,12,18,9,16,1,1,3,2,1,Male,Divorced,Technical,0
1327,57,Operations,Analyst,17672,38,13,30,25,4,21,2,1,4,5,0,Male,Single,Technical,0
1328,19,Finance,Specialist,15400,23,4,40,20,1,21,1,2,2,2,0,Female,Married,Medical,0
1329,62,IT,Specialist,12940,19,17,58,13,4,21,1,2,4,1,0,Male,Married,Technical,0
1330,42,Finance,Specialist,16178,0,18,6,15,9,28,4,4,4,4,1,Male,Married,Technical,0
1331,56,Finance,Executive,15936,0,14,22,17,3,12,2,1,3,0,0,Male,Married,Life Sciences,0
1332,26,Operations,Specialist,13521,16,5,23,20,7,23,2,1,4,3,0,Male,Married,Life Sciences,0
1333,39,Finance,Analyst,8272,0,10,4,22,0,5,2,4,4,1,0,Female,Divorced,Medical,0
1334,60,Finance,Specialist,3127,29,10,4,17,4,7,1,4,1,0,1,Male,Divorced,Medical,0
1335,63,HR,Manager,13164,2,19,16,25,9,9,2,4,4,5,1,Male,Single,Medical,0
1336,21,Operations,Specialist,9719,10,19,29,24,0,21,2,3,3,0,1,Female,Divorced,Medical,0
1337,43,Sales,Executive,19869,23,17,8,14,9,18,4,4,4,2,1,Male,Single,Life Sciences,0
1338,46,IT,Manager,11213,21,17,5,14,9,21,3,4,3,4,1,Male,Single,Medical,0
1339,62,Finance,Analyst,9988,25,9,24,15,3,8,3,3,2,3,0,Female,Divorced,Medical,0
1340,51,IT,Analyst,3681,12,1,18,19,7,12,2,1,4,4,0,Male,Divorced,Technical,0
1341,40,Sales,Engineer,13094,0,8,15,16,0,20,2,2,4,2,1,Female,Single,Medical,0
1342,54,IT,Manager,8664,23,13,20,22,1,2,2,1,4,3,1,Male,Divorced,Other,0
1343,28,Sales,Engineer,2401,9,18,1,22,0,10,2,2,2,3,0,Female,Divorced,Technical,0
1344,23,HR,Manager,10790,34,9,9,19,6,19,3,2,1,1,1,Male,Divorced,Life Sciences,0
1345,35,Finance,Manager,19561,23,3,15,23,1,9,4,4,4,3,1,Male,Married,Other,0
1346,38,Sales,Executive,4381,27,5,36,16,0,25,1,4,3,0,1,Female,Married,Medical,0
1347,59,IT,Engineer,14558,35,13,14,22,5,24,2,3,1,4,1,Male,Single,Technical,0
1348,53,Finance,Executive,7122,15,3,12,13,5,8,2,1,1,5,1,Female,Divorced,Medical,0
1349,58,HR,Manager,2878,39,14,12,15,9,24,3,1,1,5,0,Female,Single,Technical,1
1350,55,Finance,Analyst,19132,15,15,31,16,1,24,2,2,4,4,0,Female,Divorced,Medical,0
1351,51,Sales,Manager,7150,16,6,44,14,0,24,4,4,2,1,1,Female,Married,Other,0
1352,34,HR,Executive,13933,14,16,46,14,9,1,4,4,2,3,1,Male,Divorced,Life Sciences,0
1353,54,IT,Engineer,10956,15,18,45,11,2,6,2,1,4,2,0,Female,Divorced,Other,1
1354,42,HR,Engineer,8536,14,18,7,16,9,12,3,3,3,0,1,Male,Divorced,Other,1
1355,55,HR,Executive,7987,33,16,42,21,4,25,2,4,3,1,0,Male,Married,Life Sciences,0
1356,29,Operations,Engineer,18942,10,5,17,15,5,24,2,3,3,3,1,Female,Married,Technical,0
1357,40,HR,Specialist,19932,0,10,55,20,2,19,3,1,4,5,0,Female,Married,Technical,0
1358,59,HR,Analyst,5748,14,15,35,0,8,27,4,1,2,2,0,Male,Single,Life Sciences,0
1359,39,Finance,Analyst,6103,25,7,25,13,4,17,1,3,4,3,1,Female,Divorced,Medical,0
1360,38,IT,Analyst,14132,3,10,9,12,1,2,2,4,2,1,1,Male,Married,Technical,0
